DATE-YMD,HSST= HadISST Temperature (C),
1928-05-15,       6.518,
1928-06-15,       8.251,
1928-07-15,      10.387,
1928-08-15,      11.199,
1928-09-15,      10.777,
1928-10-15,       8.822,
1928-11-15,       7.791,
1928-12-15,       6.850,
1929-01-15,       5.405,
1929-02-15,       5.409,
1929-03-15,       5.111,
1929-04-15,       5.185,
1929-05-15,       6.301,
1929-06-15,       8.667,
1929-07-15,      10.442,
1929-08-15,      11.372,
1929-09-15,      10.196,
1929-10-15,       8.881,
1929-11-15,       7.838,
1929-12-15,       6.988,
1930-01-15,       6.606,
1930-02-15,       5.780,
1930-03-15,       5.406,
1930-04-15,       5.911,
1930-05-15,       7.239,
1930-06-15,       9.295,
1930-07-15,      12.003,
1930-08-15,      12.350,
1930-09-15,      10.494,
1930-10-15,       8.584,
1930-11-15,       7.031,
1930-12-15,       6.513,
1931-01-15,       6.020,
1931-02-15,       5.432,
1931-03-15,       4.646,
1931-04-15,       5.003,
1931-05-15,       6.529,
1931-06-15,       8.403,
1931-07-15,      10.668,
1931-08-15,      11.463,
1931-09-15,       9.973,
1931-10-15,       8.476,
1931-11-15,       7.164,
1931-12-15,       6.392,
1932-01-15,       6.183,
1932-02-15,       5.533,
1932-03-15,       5.210,
1932-04-15,       5.360,
1932-05-15,       6.779,
1932-06-15,       8.906,
1932-07-15,      11.278,
1932-08-15,      12.154,
1932-09-15,      10.269,
1932-10-15,       8.430,
1932-11-15,       7.655,
1932-12-15,       6.885,
1933-01-15,       6.744,
1933-02-15,       5.507,
1933-03-15,       5.442,
1933-04-15,       5.529,
1933-05-15,       6.916,
1933-06-15,       9.411,
1933-07-15,      12.016,
1933-08-15,      12.467,
1933-09-15,      11.208,
1933-10-15,       9.051,
1933-11-15,       7.339,
1933-12-15,       6.488,
1934-01-15,       6.164,
1934-02-15,       5.716,
1934-03-15,       5.436,
1934-04-15,       5.633,
1934-05-15,       6.957,
1934-06-15,       8.938,
1934-07-15,      11.804,
1934-08-15,      12.610,
1934-09-15,      11.673,
1934-10-15,       9.304,
1934-11-15,       7.525,
1934-12-15,       7.190,
1935-01-15,       6.411,
1935-02-15,       5.960,
1935-03-15,       5.532,
1935-04-15,       5.509,
1935-05-15,       6.322,
1935-06-15,       8.347,
1935-07-15,      11.260,
1935-08-15,      11.929,
1935-09-15,      11.051,
1935-10-15,       9.032,
1935-11-15,       7.976,
1935-12-15,       7.025,
1936-01-15,       5.940,
1936-02-15,       5.196,
1936-03-15,       5.100,
1936-04-15,       5.125,
1936-05-15,       6.980,
1936-06-15,       9.078,
1936-07-15,      12.203,
1936-08-15,      12.434,
1936-09-15,      11.287,
1936-10-15,       9.078,
1936-11-15,       7.735,
1936-12-15,       6.775,
1937-01-15,       6.601,
1937-02-15,       5.450,
1937-03-15,       4.919,
1937-04-15,       5.310,
1937-05-15,       7.087,
1937-06-15,       8.872,
1937-07-15,      11.379,
1937-08-15,      12.494,
1937-09-15,      10.759,
1937-10-15,       9.096,
1937-11-15,       7.696,
1937-12-15,       6.171,
1938-01-15,       6.257,
1938-02-15,       5.963,
1938-03-15,       5.958,
1938-04-15,       5.884,
1938-05-15,       6.819,
1938-06-15,       8.758,
1938-07-15,      10.992,
1938-08-15,      12.228,
1938-09-15,      11.118,
1938-10-15,       9.060,
1938-11-15,       8.206,
1938-12-15,       7.127,
1939-01-15,       6.385,
1939-02-15,       6.544,
1939-03-15,       6.101,
1939-04-15,       5.751,
1939-05-15,       7.117,
1939-06-15,       9.099,
1939-07-15,      11.128,
1939-08-15,      12.690,
1939-09-15,      11.738,
1939-10-15,       9.061,
1939-11-15,       7.926,
1939-12-15,       6.730,
1940-01-15,       5.854,
1940-02-15,       4.994,
1940-03-15,       4.950,
1940-04-15,       5.359,
1940-05-15,       6.501,
1940-06-15,       8.638,
1940-07-15,      11.397,
1940-08-15,      11.620,
1940-09-15,       9.940,
1940-10-15,       8.244,
1940-11-15,       6.783,
1940-12-15,       5.623,
1941-01-15,       5.020,
