Date,Month,Quarter,Year,Strength
18/07/2015,7,Q3,2015,15.2212497
19/07/2015,7,Q3,2015,14.93879438
20/07/2015,7,Q3,2015,14.85403977
21/07/2015,7,Q3,2015,14.92098155
22/07/2015,7,Q3,2015,15.01126088
23/07/2015,7,Q3,2015,14.97191605
24/07/2015,7,Q3,2015,14.69918061
25/07/2015,7,Q3,2015,14.19448955
26/07/2015,7,Q3,2015,13.57664196
27/07/2015,7,Q3,2015,13.04436371
28/07/2015,7,Q3,2015,12.80551529
29/07/2015,7,Q3,2015,13.00210964
30/07/2015,7,Q3,2015,13.65944844
31/07/2015,7,Q3,2015,14.67584534
01/08/2015,8,Q3,2015,15.85346895
02/08/2015,8,Q3,2015,16.9573494
03/08/2015,8,Q3,2015,17.78232674
04/08/2015,8,Q3,2015,18.2075071
05/08/2015,8,Q3,2015,18.22341247
06/08/2015,8,Q3,2015,17.92615363
07/08/2015,8,Q3,2015,17.48281833
08/08/2015,8,Q3,2015,17.07998444
09/08/2015,8,Q3,2015,16.87075812
10/08/2015,8,Q3,2015,16.93467058
11/08/2015,8,Q3,2015,17.26037988
12/08/2015,8,Q3,2015,17.75490891
13/08/2015,8,Q3,2015,18.27614275
14/08/2015,8,Q3,2015,18.67872365
15/08/2015,8,Q3,2015,18.85928028
16/08/2015,8,Q3,2015,18.78694809
17/08/2015,8,Q3,2015,18.50977637
18/08/2015,8,Q3,2015,18.13556998
19/08/2015,8,Q3,2015,17.7944431
20/08/2015,8,Q3,2015,17.59670463
21/08/2015,8,Q3,2015,17.60098383
22/08/2015,8,Q3,2015,17.80292385
23/08/2015,8,Q3,2015,18.14597817
24/08/2015,8,Q3,2015,18.54666733
25/08/2015,8,Q3,2015,18.92157305
26/08/2015,8,Q3,2015,19.20482364
27/08/2015,8,Q3,2015,19.35151772
28/08/2015,8,Q3,2015,19.33044804
29/08/2015,8,Q3,2015,19.11474875
30/08/2015,8,Q3,2015,18.67965532
31/08/2015,8,Q3,2015,18.01240144
01/09/2015,9,Q3,2015,17.13216678
02/09/2015,9,Q3,2015,16.1110388
03/09/2015,9,Q3,2015,15.08330163
04/09/2015,9,Q3,2015,14.23204664
05/09/2015,9,Q3,2015,13.74962412
06/09/2015,9,Q3,2015,13.7801027
07/09/2015,9,Q3,2015,14.36304848
08/09/2015,9,Q3,2015,15.40248397
09/09/2015,9,Q3,2015,16.6788096
10/09/2015,9,Q3,2015,17.90579033
11/09/2015,9,Q3,2015,18.815722
12/09/2015,9,Q3,2015,19.24232329
13/09/2015,9,Q3,2015,19.16940866
14/09/2015,9,Q3,2015,18.72522309
15/09/2015,9,Q3,2015,18.1230466
16/09/2015,9,Q3,2015,17.57035201
17/09/2015,9,Q3,2015,17.18272449
18/09/2015,9,Q3,2015,16.93843214
19/09/2015,9,Q3,2015,16.69379978
20/09/2015,9,Q3,2015,16.2542816
21/09/2015,9,Q3,2015,15.47237696
22/09/2015,9,Q3,2015,14.33188996
23/09/2015,9,Q3,2015,12.98313352
24/09/2015,9,Q3,2015,11.7124472
25/09/2015,9,Q3,2015,10.85380634
26/09/2015,9,Q3,2015,10.67172976
27/09/2015,9,Q3,2015,11.25655923
28/09/2015,9,Q3,2015,12.47157825
29/09/2015,9,Q3,2015,13.97574557
30/09/2015,9,Q3,2015,15.31985931
01/10/2015,10,Q4,2015,16.08627827
02/10/2015,10,Q4,2015,16.02402714
03/10/2015,10,Q4,2015,15.13100584
04/10/2015,10,Q4,2015,13.65438172
05/10/2015,10,Q4,2015,12.01117345
06/10/2015,10,Q4,2015,10.65997516
07/10/2015,10,Q4,2015,9.969393423
08/10/2015,10,Q4,2015,10.12458583
09/10/2015,10,Q4,2015,11.09524358
10/10/2015,10,Q4,2015,12.66615313
11/10/2015,10,Q4,2015,14.51345198
12/10/2015,10,Q4,2015,16.30011297
13/10/2015,10,Q4,2015,17.76342342
14/10/2015,10,Q4,2015,18.77300041
15/10/2015,10,Q4,2015,19.34708848
16/10/2015,10,Q4,2015,19.62535885
17/10/2015,10,Q4,2015,19.80725582
18/10/2015,10,Q4,2015,20.07485771
19/10/2015,10,Q4,2015,20.52527406
20/10/2015,10,Q4,2015,21.13621689
21/10/2015,10,Q4,2015,21.77798056
22/10/2015,10,Q4,2015,22.26805193
23/10/2015,10,Q4,2015,22.44751897
24/10/2015,10,Q4,2015,22.24925993
25/10/2015,10,Q4,2015,21.73111221
26/10/2015,10,Q4,2015,21.06139998
27/10/2015,10,Q4,2015,20.46319957
28/10/2015,10,Q4,2015,20.13986199
29/10/2015,10,Q4,2015,20.21114684
30/10/2015,10,Q4,2015,20.68382885
31/10/2015,10,Q4,2015,21.46488138
01/11/2015,11,Q4,2015,22.40638029
02/11/2015,11,Q4,2015,23.3582283
03/11/2015,11,Q4,2015,24.20419607
04/11/2015,11,Q4,2015,24.86880318
05/11/2015,11,Q4,2015,25.30057103
06/11/2015,11,Q4,2015,25.45099578
07/11/2015,11,Q4,2015,25.27010208
08/11/2015,11,Q4,2015,24.72743287
09/11/2015,11,Q4,2015,23.848712
10/11/2015,11,Q4,2015,22.74454469
11/11/2015,11,Q4,2015,21.60737045
12/11/2015,11,Q4,2015,20.66745969
13/11/2015,11,Q4,2015,20.12050756
14/11/2015,11,Q4,2015,20.05665501
15/11/2015,11,Q4,2015,20.42406359
16/11/2015,11,Q4,2015,21.04694369
17/11/2015,11,Q4,2015,21.69385696
18/11/2015,11,Q4,2015,22.16846414
19/11/2015,11,Q4,2015,22.38326974
20/11/2015,11,Q4,2015,22.38360684
21/11/2015,11,Q4,2015,22.31171153
22/11/2015,11,Q4,2015,22.32876572
23/11/2015,11,Q4,2015,22.53230127
24/11/2015,11,Q4,2015,22.90732565
25/11/2015,11,Q4,2015,23.3317983
26/11/2015,11,Q4,2015,23.63034561
27/11/2015,11,Q4,2015,23.64812727
28/11/2015,11,Q4,2015,23.31016309
29/11/2015,11,Q4,2015,22.64232517
30/11/2015,11,Q4,2015,21.7512661
01/12/2015,12,Q4,2015,20.77954074
02/12/2015,12,Q4,2015,19.85943543
03/12/2015,12,Q4,2015,19.08294692
04/12/2015,12,Q4,2015,18.49236314
05/12/2015,12,Q4,2015,18.08521456
06/12/2015,12,Q4,2015,17.82452648
07/12/2015,12,Q4,2015,17.64916565
08/12/2015,12,Q4,2015,17.48434477
09/12/2015,12,Q4,2015,17.254708
10/12/2015,12,Q4,2015,16.90127731
11/12/2015,12,Q4,2015,16.40076222
12/12/2015,12,Q4,2015,15.78307883
13/12/2015,12,Q4,2015,15.141103
14/12/2015,12,Q4,2015,14.62611213
15/12/2015,12,Q4,2015,14.42390176
16/12/2015,12,Q4,2015,14.7112095
17/12/2015,12,Q4,2015,15.5997376
18/12/2015,12,Q4,2015,17.08330171
19/12/2015,12,Q4,2015,19.00809996
20/12/2015,12,Q4,2015,21.08301723
21/12/2015,12,Q4,2015,22.93555706
22/12/2015,12,Q4,2015,24.20244965
23/12/2015,12,Q4,2015,24.6283488
24/12/2015,12,Q4,2015,24.13898747
25/12/2015,12,Q4,2015,22.86202502
26/12/2015,12,Q4,2015,21.08793543
27/12/2015,12,Q4,2015,19.18569916
28/12/2015,12,Q4,2015,17.50293241
29/12/2015,12,Q4,2015,16.28155147
30/12/2015,12,Q4,2015,15.60996617
31/12/2015,12,Q4,2015,15.41802581
01/01/2016,1,Q1,2016,15.50865368
02/01/2016,1,Q1,2016,15.61412072
03/01/2016,1,Q1,2016,15.46453789
04/01/2016,1,Q1,2016,14.85756873
05/01/2016,1,Q1,2016,13.71793567
06/01/2016,1,Q1,2016,12.13283097
07/01/2016,1,Q1,2016,10.3487321
08/01/2016,1,Q1,2016,8.721200587
09/01/2016,1,Q1,2016,7.62325972
10/01/2016,1,Q1,2016,7.335249692
11/01/2016,1,Q1,2016,7.951059226
12/01/2016,1,Q1,2016,9.334976878
13/01/2016,1,Q1,2016,11.14852922
14/01/2016,1,Q1,2016,12.94276048
15/01/2016,1,Q1,2016,14.28789379
16/01/2016,1,Q1,2016,14.89844026
17/01/2016,1,Q1,2016,14.7126335
18/01/2016,1,Q1,2016,13.90021972
19/01/2016,1,Q1,2016,12.79719327
20/01/2016,1,Q1,2016,11.79141632
21/01/2016,1,Q1,2016,11.19924795
22/01/2016,1,Q1,2016,11.17397073
23/01/2016,1,Q1,2016,11.67310207
24/01/2016,1,Q1,2016,12.49088729
25/01/2016,1,Q1,2016,13.34229413
26/01/2016,1,Q1,2016,13.97025611
27/01/2016,1,Q1,2016,14.2406712
28/01/2016,1,Q1,2016,14.19165412
29/01/2016,1,Q1,2016,14.01658297
30/01/2016,1,Q1,2016,13.98306764
31/01/2016,1,Q1,2016,14.31527917
01/02/2016,2,Q1,2016,15.08497584
02/02/2016,2,Q1,2016,16.1579899
03/02/2016,2,Q1,2016,17.22443378
04/02/2016,2,Q1,2016,17.90759121
05/02/2016,2,Q1,2016,17.91190265
06/02/2016,2,Q1,2016,17.15123786
07/02/2016,2,Q1,2016,15.80517485
08/02/2016,2,Q1,2016,14.2803533
09/02/2016,2,Q1,2016,13.09131968
10/02/2016,2,Q1,2016,12.7033217
11/02/2016,2,Q1,2016,13.38840675
12/02/2016,2,Q1,2016,15.13720584
13/02/2016,2,Q1,2016,17.65003399
14/02/2016,2,Q1,2016,20.40966644
15/02/2016,2,Q1,2016,22.81736902
16/02/2016,2,Q1,2016,24.35534984
17/02/2016,2,Q1,2016,24.72759167
18/02/2016,2,Q1,2016,23.93399042
19/02/2016,2,Q1,2016,22.25315574
20/02/2016,2,Q1,2016,20.14145007
21/02/2016,2,Q1,2016,18.0864534
22/02/2016,2,Q1,2016,16.46821289
23/02/2016,2,Q1,2016,15.47457593
24/02/2016,2,Q1,2016,15.09133802
25/02/2016,2,Q1,2016,15.1564606
26/02/2016,2,Q1,2016,15.44522641
27/02/2016,2,Q1,2016,15.74905221
28/02/2016,2,Q1,2016,15.92344116
29/02/2016,2,Q1,2016,15.90046031
01/03/2016,3,Q1,2016,15.6767406
02/03/2016,3,Q1,2016,15.2929142
03/03/2016,3,Q1,2016,14.81581483
04/03/2016,3,Q1,2016,14.32663046
05/03/2016,3,Q1,2016,13.91205747
06/03/2016,3,Q1,2016,13.6536468
07/03/2016,3,Q1,2016,13.61258336
08/03/2016,3,Q1,2016,13.81145122
09/03/2016,3,Q1,2016,14.2187445
10/03/2016,3,Q1,2016,14.74354985
11/03/2016,3,Q1,2016,15.24589037
12/03/2016,3,Q1,2016,15.56370566
13/03/2016,3,Q1,2016,15.55231092
14/03/2016,3,Q1,2016,15.12779864
15/03/2016,3,Q1,2016,14.30288852
16/03/2016,3,Q1,2016,13.20310458
17/03/2016,3,Q1,2016,12.05403207
18/03/2016,3,Q1,2016,11.13697853
19/03/2016,3,Q1,2016,10.71935876
20/03/2016,3,Q1,2016,10.9755911
21/03/2016,3,Q1,2016,11.92185257
22/03/2016,3,Q1,2016,13.39013615
23/03/2016,3,Q1,2016,15.0595977
24/03/2016,3,Q1,2016,16.54498038
25/03/2016,3,Q1,2016,17.5180676
26/03/2016,3,Q1,2016,17.81947936
27/03/2016,3,Q1,2016,17.5158161
28/03/2016,3,Q1,2016,16.87552202
29/03/2016,3,Q1,2016,16.26964653
30/03/2016,3,Q1,2016,16.03617619
31/03/2016,3,Q1,2016,16.36270785
01/04/2016,4,Q2,2016,17.2333042
02/04/2016,4,Q2,2016,18.45558074
03/04/2016,4,Q2,2016,19.74856208
04/04/2016,4,Q2,2016,20.84822492
05/04/2016,4,Q2,2016,21.58600218
06/04/2016,4,Q2,2016,21.91365029
07/04/2016,4,Q2,2016,21.87444604
08/04/2016,4,Q2,2016,21.54281965
09/04/2016,4,Q2,2016,20.96418537
10/04/2016,4,Q2,2016,20.12254512
11/04/2016,4,Q2,2016,18.94910271
12/04/2016,4,Q2,2016,17.36677733
13/04/2016,4,Q2,2016,15.35001981
14/04/2016,4,Q2,2016,12.97271996
15/04/2016,4,Q2,2016,10.42195638
16/04/2016,4,Q2,2016,7.969378929
17/04/2016,4,Q2,2016,5.908535538
18/04/2016,4,Q2,2016,4.47879797
19/04/2016,4,Q2,2016,3.801210342
20/04/2016,4,Q2,2016,3.848019066
21/04/2016,4,Q2,2016,4.456734965
22/04/2016,4,Q2,2016,5.384085086
23/04/2016,4,Q2,2016,6.380626626
24/04/2016,4,Q2,2016,7.259558821
25/04/2016,4,Q2,2016,7.936924458
26/04/2016,4,Q2,2016,8.43306267
27/04/2016,4,Q2,2016,8.840501559
28/04/2016,4,Q2,2016,9.274517476
29/04/2016,4,Q2,2016,9.825673576
30/04/2016,4,Q2,2016,10.52934639
01/05/2016,5,Q2,2016,11.35870162
02/05/2016,5,Q2,2016,12.23865072
03/05/2016,5,Q2,2016,13.07228963
04/05/2016,5,Q2,2016,13.76966489
05/05/2016,5,Q2,2016,14.27058863
06/05/2016,5,Q2,2016,14.55660394
07/05/2016,5,Q2,2016,14.6506332
08/05/2016,5,Q2,2016,14.60604136
09/05/2016,5,Q2,2016,14.48975508
10/05/2016,5,Q2,2016,14.36580335
11/05/2016,5,Q2,2016,14.28482187
12/05/2016,5,Q2,2016,14.28149089
13/05/2016,5,Q2,2016,14.37742663
14/05/2016,5,Q2,2016,14.58456376
15/05/2016,5,Q2,2016,14.90518139
16/05/2016,5,Q2,2016,15.32851437
17/05/2016,5,Q2,2016,15.82740261
18/05/2016,5,Q2,2016,16.35882842
19/05/2016,5,Q2,2016,16.86922273
20/05/2016,5,Q2,2016,17.301969
21/05/2016,5,Q2,2016,17.60389936
22/05/2016,5,Q2,2016,17.72996708
23/05/2016,5,Q2,2016,17.6477559
24/05/2016,5,Q2,2016,17.34342785
25/05/2016,5,Q2,2016,16.828362
26/05/2016,5,Q2,2016,16.14337875
27/05/2016,5,Q2,2016,15.35707333
28/05/2016,5,Q2,2016,14.55666736
29/05/2016,5,Q2,2016,13.83256384
30/05/2016,5,Q2,2016,13.25986947
31/05/2016,5,Q2,2016,12.88110565
01/06/2016,6,Q2,2016,12.69466662
02/06/2016,6,Q2,2016,12.65339027
03/06/2016,6,Q2,2016,12.67603543
04/06/2016,6,Q2,2016,12.67067874
05/06/2016,6,Q2,2016,12.56374041
06/06/2016,6,Q2,2016,12.3242162
07/06/2016,6,Q2,2016,11.9729235
08/06/2016,6,Q2,2016,11.5722339
09/06/2016,6,Q2,2016,11.20046802
10/06/2016,6,Q2,2016,10.92230861
11/06/2016,6,Q2,2016,10.7683571
12/06/2016,6,Q2,2016,10.73235223
13/06/2016,6,Q2,2016,10.78598447
14/06/2016,6,Q2,2016,10.90307006
15/06/2016,6,Q2,2016,11.08102852
16/06/2016,6,Q2,2016,11.34948603
17/06/2016,6,Q2,2016,11.7618502
18/06/2016,6,Q2,2016,12.37293347
19/06/2016,6,Q2,2016,13.2114839
20/06/2016,6,Q2,2016,14.25891307
21/06/2016,6,Q2,2016,15.44349079
22/06/2016,6,Q2,2016,16.65322433
23/06/2016,6,Q2,2016,17.76303523
24/06/2016,6,Q2,2016,18.66618219
25/06/2016,6,Q2,2016,19.29859088
26/06/2016,6,Q2,2016,19.64813126
27/06/2016,6,Q2,2016,19.74735773
28/06/2016,6,Q2,2016,19.65499493
29/06/2016,6,Q2,2016,19.43531641
30/06/2016,6,Q2,2016,19.14344438
01/07/2016,7,Q3,2016,18.81922803
02/07/2016,7,Q3,2016,18.48654975
03/07/2016,7,Q3,2016,18.15305353
04/07/2016,7,Q3,2016,17.80855963
05/07/2016,7,Q3,2016,17.4255702
06/07/2016,7,Q3,2016,16.96742012
07/07/2016,7,Q3,2016,16.40637634
08/07/2016,7,Q3,2016,15.74715306
09/07/2016,7,Q3,2016,15.04544848
10/07/2016,7,Q3,2016,14.41032743
11/07/2016,7,Q3,2016,13.98456399
12/07/2016,7,Q3,2016,13.90588209
13/07/2016,7,Q3,2016,14.26031513
14/07/2016,7,Q3,2016,15.04347336
15/07/2016,7,Q3,2016,16.14485966
16/07/2016,7,Q3,2016,17.36428006
17/07/2016,7,Q3,2016,18.45904515
18/07/2016,7,Q3,2016,19.20924159
19/07/2016,7,Q3,2016,19.48058236
20/07/2016,7,Q3,2016,19.26415538
21/07/2016,7,Q3,2016,18.68025255
22/07/2016,7,Q3,2016,17.94579836
23/07/2016,7,Q3,2016,17.31632921
24/07/2016,7,Q3,2016,17.01983973
25/07/2016,7,Q3,2016,17.1998792
26/07/2016,7,Q3,2016,17.88059508
27/07/2016,7,Q3,2016,18.95983047
28/07/2016,7,Q3,2016,20.23035809
29/07/2016,7,Q3,2016,21.42489552
30/07/2016,7,Q3,2016,22.27708656
31/07/2016,7,Q3,2016,22.58698386
01/08/2016,8,Q3,2016,22.27583479
02/08/2016,8,Q3,2016,21.41348559
03/08/2016,8,Q3,2016,20.20591042
04/08/2016,8,Q3,2016,18.94180523
05/08/2016,8,Q3,2016,17.91275713
06/08/2016,8,Q3,2016,17.333687
07/08/2016,8,Q3,2016,17.29142975
08/08/2016,8,Q3,2016,17.73740729
09/08/2016,8,Q3,2016,18.52135111
10/08/2016,8,Q3,2016,19.44741674
11/08/2016,8,Q3,2016,20.32955537
12/08/2016,8,Q3,2016,21.02974898
13/08/2016,8,Q3,2016,21.47429092
14/08/2016,8,Q3,2016,21.65234819
15/08/2016,8,Q3,2016,21.60398749
16/08/2016,8,Q3,2016,21.40292934
17/08/2016,8,Q3,2016,21.13641577
18/08/2016,8,Q3,2016,20.88391382
19/08/2016,8,Q3,2016,20.69817613
20/08/2016,8,Q3,2016,20.59406354
21/08/2016,8,Q3,2016,20.54981016
22/08/2016,8,Q3,2016,20.52136912
23/08/2016,8,Q3,2016,20.46486004
24/08/2016,8,Q3,2016,20.3578657
25/08/2016,8,Q3,2016,20.2098354
26/08/2016,8,Q3,2016,20.05588857
27/08/2016,8,Q3,2016,19.93550372
28/08/2016,8,Q3,2016,19.86506235
29/08/2016,8,Q3,2016,19.81774268
30/08/2016,8,Q3,2016,19.72314215
31/08/2016,8,Q3,2016,19.49142257
01/09/2016,9,Q3,2016,19.05520237
02/09/2016,9,Q3,2016,18.41225403
03/09/2016,9,Q3,2016,17.64866346
04/09/2016,9,Q3,2016,16.92784008
05/09/2016,9,Q3,2016,16.44396701
06/09/2016,9,Q3,2016,16.35407904
07/09/2016,9,Q3,2016,16.71428094
08/09/2016,9,Q3,2016,17.44707302
09/09/2016,9,Q3,2016,18.3565251
10/09/2016,9,Q3,2016,19.18960983
11/09/2016,9,Q3,2016,19.72299603
12/09/2016,9,Q3,2016,19.84317474
13/09/2016,9,Q3,2016,19.58886013
14/09/2016,9,Q3,2016,19.1379991
15/09/2016,9,Q3,2016,18.74259311
16/09/2016,9,Q3,2016,18.63519866
17/09/2016,9,Q3,2016,18.94317771
18/09/2016,9,Q3,2016,19.64466723
19/09/2016,9,Q3,2016,20.58365896
20/09/2016,9,Q3,2016,21.53702272
21/09/2016,9,Q3,2016,22.30427266
22/09/2016,9,Q3,2016,22.78123352
23/09/2016,9,Q3,2016,22.98633333
24/09/2016,9,Q3,2016,23.03025728
25/09/2016,9,Q3,2016,23.04635333
26/09/2016,9,Q3,2016,23.11772328
27/09/2016,9,Q3,2016,23.23784173
28/09/2016,9,Q3,2016,23.32377704
29/09/2016,9,Q3,2016,23.27319515
30/09/2016,9,Q3,2016,23.03257543
01/10/2016,10,Q4,2016,22.63725264
02/10/2016,10,Q4,2016,22.19832903
03/10/2016,10,Q4,2016,21.84011985
04/10/2016,10,Q4,2016,21.6195097
05/10/2016,10,Q4,2016,21.47047611
06/10/2016,10,Q4,2016,21.20671283
07/10/2016,10,Q4,2016,20.58815114
08/10/2016,10,Q4,2016,19.42665842
09/10/2016,10,Q4,2016,17.68639035
10/10/2016,10,Q4,2016,15.53382017
11/10/2016,10,Q4,2016,13.3117446
12/10/2016,10,Q4,2016,11.44270217
13/10/2016,10,Q4,2016,10.29682115
14/10/2016,10,Q4,2016,10.07395432
15/10/2016,10,Q4,2016,10.74385623
16/10/2016,10,Q4,2016,12.0649299
17/10/2016,10,Q4,2016,13.67235651
18/10/2016,10,Q4,2016,15.20175026
19/10/2016,10,Q4,2016,16.40325438
20/10/2016,10,Q4,2016,17.20662703
21/10/2016,10,Q4,2016,17.71776148
22/10/2016,10,Q4,2016,18.15319531
23/10/2016,10,Q4,2016,18.74108391
24/10/2016,10,Q4,2016,19.62671078
25/10/2016,10,Q4,2016,20.81552594
26/10/2016,10,Q4,2016,22.1705113
27/10/2016,10,Q4,2016,23.46028639
28/10/2016,10,Q4,2016,24.43721362
29/10/2016,10,Q4,2016,24.91654876
30/10/2016,10,Q4,2016,24.83040936
31/10/2016,10,Q4,2016,24.24150129
01/11/2016,11,Q4,2016,23.31579479
02/11/2016,11,Q4,2016,22.26568513
03/11/2016,11,Q4,2016,21.28297547
04/11/2016,11,Q4,2016,20.48341785
05/11/2016,11,Q4,2016,19.88110198
06/11/2016,11,Q4,2016,19.40161884
07/11/2016,11,Q4,2016,18.92918475
08/11/2016,11,Q4,2016,18.3690549
09/11/2016,11,Q4,2016,17.69894103
10/11/2016,11,Q4,2016,16.98692487
11/11/2016,11,Q4,2016,16.36819162
12/11/2016,11,Q4,2016,15.99184963
13/11/2016,11,Q4,2016,15.96250031
14/11/2016,11,Q4,2016,16.30249909
15/11/2016,11,Q4,2016,16.94990659
16/11/2016,11,Q4,2016,17.78982995
17/11/2016,11,Q4,2016,18.70167648
18/11/2016,11,Q4,2016,19.59884947
19/11/2016,11,Q4,2016,20.44309618
20/11/2016,11,Q4,2016,21.2299369
21/11/2016,11,Q4,2016,21.95712486
22/11/2016,11,Q4,2016,22.59674747
23/11/2016,11,Q4,2016,23.08826769
24/11/2016,11,Q4,2016,23.35611827
25/11/2016,11,Q4,2016,23.34001027
26/11/2016,11,Q4,2016,23.01919353
27/11/2016,11,Q4,2016,22.41762402
28/11/2016,11,Q4,2016,21.59009204
29/11/2016,11,Q4,2016,20.60008126
30/11/2016,11,Q4,2016,19.50223535
01/12/2016,12,Q4,2016,18.33688604
02/12/2016,12,Q4,2016,17.13674738
03/12/2016,12,Q4,2016,15.94108877
04/12/2016,12,Q4,2016,14.81081155
05/12/2016,12,Q4,2016,13.83703772
06/12/2016,12,Q4,2016,13.13590204
07/12/2016,12,Q4,2016,12.8255173
08/12/2016,12,Q4,2016,12.98905522
09/12/2016,12,Q4,2016,13.63770105
10/12/2016,12,Q4,2016,14.6921983
11/12/2016,12,Q4,2016,15.99615983
12/12/2016,12,Q4,2016,17.35926258
13/12/2016,12,Q4,2016,18.6123648
14/12/2016,12,Q4,2016,19.6499708
15/12/2016,12,Q4,2016,20.44291837
16/12/2016,12,Q4,2016,21.02063493
17/12/2016,12,Q4,2016,21.43687997
18/12/2016,12,Q4,2016,21.73712797
19/12/2016,12,Q4,2016,21.9395273
20/12/2016,12,Q4,2016,22.03153372
21/12/2016,12,Q4,2016,21.97811243
22/12/2016,12,Q4,2016,21.73689852
23/12/2016,12,Q4,2016,21.27759237
24/12/2016,12,Q4,2016,20.60275373
25/12/2016,12,Q4,2016,19.76395394
26/12/2016,12,Q4,2016,18.8640886
27/12/2016,12,Q4,2016,18.03812594
28/12/2016,12,Q4,2016,17.4126712
29/12/2016,12,Q4,2016,17.05659075
30/12/2016,12,Q4,2016,16.94394346
31/12/2016,12,Q4,2016,16.95015918
01/01/2017,1,Q1,2017,16.89071588
02/01/2017,1,Q1,2017,16.59277244
03/01/2017,1,Q1,2017,15.97317991
04/01/2017,1,Q1,2017,15.08984366
05/01/2017,1,Q1,2017,14.14163242
06/01/2017,1,Q1,2017,13.41211368
07/01/2017,1,Q1,2017,13.17569943
08/01/2017,1,Q1,2017,13.60069519
09/01/2017,1,Q1,2017,14.68509888
10/01/2017,1,Q1,2017,16.24790088
11/01/2017,1,Q1,2017,17.977598
12/01/2017,1,Q1,2017,19.51944124
13/01/2017,1,Q1,2017,20.57091459
14/01/2017,1,Q1,2017,20.95454895
15/01/2017,1,Q1,2017,20.64731559
16/01/2017,1,Q1,2017,19.76218341
17/01/2017,1,Q1,2017,18.49399975
18/01/2017,1,Q1,2017,17.05269149
19/01/2017,1,Q1,2017,15.60839311
20/01/2017,1,Q1,2017,14.26599811
21/01/2017,1,Q1,2017,13.07402444
22/01/2017,1,Q1,2017,12.05851897
23/01/2017,1,Q1,2017,11.26154366
24/01/2017,1,Q1,2017,10.7609582
25/01/2017,1,Q1,2017,10.65709814
26/01/2017,1,Q1,2017,11.02962663
27/01/2017,1,Q1,2017,11.88510504
28/01/2017,1,Q1,2017,13.12297001
29/01/2017,1,Q1,2017,14.54085374
30/01/2017,1,Q1,2017,15.88315289
31/01/2017,1,Q1,2017,16.917246
01/02/2017,2,Q1,2017,17.50811296
02/02/2017,2,Q1,2017,17.66043206
03/02/2017,2,Q1,2017,17.50896849
04/02/2017,2,Q1,2017,17.25894132
05/02/2017,2,Q1,2017,17.09945712
06/02/2017,2,Q1,2017,17.12551414
07/02/2017,2,Q1,2017,17.30143716
08/02/2017,2,Q1,2017,17.48146719
09/02/2017,2,Q1,2017,17.47880067
10/02/2017,2,Q1,2017,17.15336509
11/02/2017,2,Q1,2017,16.4806217
12/02/2017,2,Q1,2017,15.57249636
13/02/2017,2,Q1,2017,14.6427115
14/02/2017,2,Q1,2017,13.9319901
15/02/2017,2,Q1,2017,13.62357527
16/02/2017,2,Q1,2017,13.78109672
17/02/2017,2,Q1,2017,14.33019819
18/02/2017,2,Q1,2017,15.08818419
19/02/2017,2,Q1,2017,15.82921506
20/02/2017,2,Q1,2017,16.36172852
21/02/2017,2,Q1,2017,16.59245569
22/02/2017,2,Q1,2017,16.55721916
23/02/2017,2,Q1,2017,16.40965215
24/02/2017,2,Q1,2017,16.37129294
25/02/2017,2,Q1,2017,16.65744588
26/02/2017,2,Q1,2017,17.40092403
27/02/2017,2,Q1,2017,18.59816326
28/02/2017,2,Q1,2017,20.096992
01/03/2017,3,Q1,2017,21.63257239
02/03/2017,3,Q1,2017,22.90172475
03/03/2017,3,Q1,2017,23.65251205
04/03/2017,3,Q1,2017,23.76079439
05/03/2017,3,Q1,2017,23.26969941
06/03/2017,3,Q1,2017,22.37923952
07/03/2017,3,Q1,2017,21.38787292
08/03/2017,3,Q1,2017,20.60196229
09/03/2017,3,Q1,2017,20.23938052
10/03/2017,3,Q1,2017,20.35689846
11/03/2017,3,Q1,2017,20.82576121
12/03/2017,3,Q1,2017,21.3665677
13/03/2017,3,Q1,2017,21.63635333
14/03/2017,3,Q1,2017,21.34302808
15/03/2017,3,Q1,2017,20.35126403
16/03/2017,3,Q1,2017,18.74418839
17/03/2017,3,Q1,2017,16.81751034
18/03/2017,3,Q1,2017,15.00307884
19/03/2017,3,Q1,2017,13.74089839
20/03/2017,3,Q1,2017,13.33633261
21/03/2017,3,Q1,2017,13.84795503
22/03/2017,3,Q1,2017,15.04737273
23/03/2017,3,Q1,2017,16.47325862
24/03/2017,3,Q1,2017,17.57064211
25/03/2017,3,Q1,2017,17.87300063
26/03/2017,3,Q1,2017,17.16307236
27/03/2017,3,Q1,2017,15.55068978
28/03/2017,3,Q1,2017,13.43496194
29/03/2017,3,Q1,2017,11.36335396
30/03/2017,3,Q1,2017,9.841845434
31/03/2017,3,Q1,2017,9.169173369
01/04/2017,4,Q2,2017,9.355688953
02/04/2017,4,Q2,2017,10.15033951
03/04/2017,4,Q2,2017,11.15578835
04/04/2017,4,Q2,2017,11.98087884
05/04/2017,4,Q2,2017,12.37219265
06/04/2017,4,Q2,2017,12.28145122
07/04/2017,4,Q2,2017,11.85379085
08/04/2017,4,Q2,2017,11.35127197
09/04/2017,4,Q2,2017,11.04578627
10/04/2017,4,Q2,2017,11.12050867
11/04/2017,4,Q2,2017,11.61032353
12/04/2017,4,Q2,2017,12.39485439
13/04/2017,4,Q2,2017,13.23976761
